Date,enb
2008-03-31,9.805136680603027
2008-04-01,9.747965812683105
2008-04-02,9.902807235717773
2008-04-03,9.998096466064453
2008-04-04,10.012391090393066
2008-04-07,9.990948677062988
2008-04-08,9.971890449523926
2008-04-09,9.878985404968262
2008-04-10,9.907572746276855
2008-04-11,9.736053466796875
2008-04-14,9.8503999710083
2008-04-15,9.893278121948242
2008-04-16,10.095763206481934
2008-04-17,9.97903823852539
2008-04-18,10.09814453125
2008-04-21,10.07671070098877
2008-04-22,10.0933837890625
2008-04-23,9.993331909179688
2008-04-24,9.957598686218262
2008-04-25,9.88851547241211
2008-04-28,9.995711326599121
2008-04-29,9.807517051696777
2008-04-30,9.809900283813477
2008-05-01,9.676497459411621
2008-05-02,9.764639854431152
2008-05-05,9.738436698913574
2008-05-06,9.931390762329102
2008-05-07,10.1696138381958
2008-05-08,10.133880615234375
2008-05-09,10.41260051727295
2008-05-12,10.500740051269531
2008-05-13,10.41616153717041
2008-05-14,10.54335880279541
2008-05-15,10.617762565612793
2008-05-16,10.672966003417969
2008-05-19,10.684964179992676
2008-05-20,10.960968971252441
2008-05-21,10.956170082092285
2008-05-22,10.958574295043945
2008-05-23,10.96576976776123
2008-05-27,10.636964797973633
2008-05-28,10.776167869567871
2008-05-29,10.886569023132324
2008-05-30,10.708963394165039
2008-06-02,10.773768424987793
2008-06-03,10.82416820526123
2008-06-04,10.807367324829102
2008-06-05,10.740163803100586
2008-06-06,10.754565238952637
2008-06-09,10.708963394165039
2008-06-10,10.454564094543457
2008-06-11,10.524162292480469
2008-06-12,10.356158256530762
2008-06-13,10.389761924743652
2008-06-16,10.485761642456055
2008-06-17,10.711373329162598
2008-06-18,10.874566078186035
2008-06-19,10.670563697814941
2008-06-20,10.574564933776855
2008-06-23,10.68256664276123
2008-06-24,10.464162826538086
2008-06-25,10.562566757202148
2008-06-26,10.459365844726562
2008-06-27,10.310559272766113
2008-06-30,10.363362312316895
2008-07-01,10.464162826538086
2008-07-02,10.32256031036377
2008-07-03,10.22655963897705
2008-07-07,9.871354103088379
2008-07-08,9.81615161895752
2008-07-09,9.787352561950684
