Date,xom
1994-05-10,6.49128532409668
1994-05-11,6.412917613983154
1994-05-12,6.4782233238220215
1994-05-13,6.4782233238220215
1994-05-16,6.425980567932129
1994-05-17,6.465157985687256
1994-05-18,6.452101230621338
1994-05-19,6.504343509674072
1994-05-20,6.49128532409668
1994-05-23,6.452101230621338
1994-05-24,6.412917613983154
1994-05-25,6.425980567932129
1994-05-26,6.412917613983154
1994-05-27,6.399857044219971
1994-05-31,6.386794567108154
1994-06-01,6.347611427307129
1994-06-02,6.360677719116211
1994-06-03,6.412917613983154
1994-06-06,6.386794567108154
1994-06-07,6.439037322998047
1994-06-08,6.412917613983154
1994-06-09,6.452101230621338
1994-06-10,6.49128532409668
1994-06-13,6.230066299438477
1994-06-14,6.151701927185059
1994-06-15,5.955784320831299
1994-06-16,6.151701927185059
1994-06-17,6.138639450073242
1994-06-20,6.125579833984375
1994-06-21,6.060274124145508
1994-06-22,6.086396217346191
1994-06-23,6.07333517074585
1994-06-24,5.981906890869141
1994-06-27,5.968846797943115
1994-06-28,5.916602611541748
1994-06-29,5.9035420417785645
1994-06-30,5.9296650886535645
1994-07-01,5.968846797943115
1994-07-05,5.942724227905273
1994-07-06,5.9296650886535645
1994-07-07,5.994968414306641
1994-07-08,6.047214031219482
1994-07-11,6.112517833709717
1994-07-12,6.099454879760742
1994-07-13,6.07333517074585
1994-07-14,6.047214031219482
1994-07-15,6.060274124145508
1994-07-18,6.086396217346191
1994-07-19,6.112517833709717
1994-07-20,6.112517833709717
1994-07-21,6.099454879760742
1994-07-22,6.047214031219482
1994-07-25,6.086396217346191
1994-07-26,6.086396217346191
1994-07-27,6.112517833709717
1994-07-28,6.164760589599609
1994-07-29,6.217002868652344
1994-08-01,6.282308578491211
1994-08-02,6.190879821777344
1994-08-03,6.190879821777344
1994-08-04,6.203941345214844
1994-08-05,6.177820682525635
1994-08-08,6.25618839263916
1994-08-09,6.200137615203857
1994-08-10,6.239794731140137
1994-08-11,6.147252559661865
1994-08-12,6.371993541717529
1994-08-15,6.332334995269775
1994-08-16,6.279452323913574
1994-08-17,6.305894374847412
1994-08-18,6.279452323913574
1994-08-19,6.2926716804504395
1994-08-22,6.266233921051025
1994-08-23,6.239794731140137
1994-08-24,6.332334995269775
